paradigm,subject,fold,permute_k,split,calib_size,seed,n_half_a,n_half_b,baseline_a,baseline_b,adapted_b,delta_b
als,1,version_39,0,stratified,48,42,2076,2076,0.5350496174279127,0.5722476527782419,0.5292241638544556,-0.04302348892378627
als,1,version_39,0,stratified,48,43,2076,2076,0.5483577800795215,0.5612390992014434,0.4482040829964249,-0.11303501620501855
als,1,version_39,0,stratified,48,44,2076,2076,0.553844097697885,0.5490761468809515,0.5358013966387116,-0.013274750242239897
als,1,version_39,0,stratified,48,45,2076,2076,0.5442605833806676,0.5653012128704601,0.4913361622506599,-0.07396505061980019
als,1,version_39,0,stratified,48,46,2076,2076,0.5635904975107755,0.5403212603160814,0.5045507701560359,-0.03577049016004552
als,1,version_39,0,stratified,96,42,2052,2052,0.5406065114052186,0.5655329845080537,0.509172052939366,-0.05636093156868771
als,1,version_39,0,stratified,96,43,2052,2052,0.5610221948633768,0.5496118463800828,0.4542987585923874,-0.09531308778769537
als,1,version_39,0,stratified,96,44,2052,2052,0.5598149858075989,0.5421018433022127,0.5154098697034986,-0.026691973598714114
als,1,version_39,0,stratified,96,45,2052,2052,0.5642590882664752,0.5448582469819774,0.530400807085941,-0.014457439896036428
als,1,version_39,0,stratified,96,46,2052,2052,0.5469759926131117,0.5550545466981294,0.5266338360521186,-0.028420710646010816
als,1,version_39,0,stratified,240,42,1980,1980,0.5508347107438016,0.5655592286501376,0.4615133149678604,-0.10404591368227722
als,1,version_39,0,stratified,240,43,1980,1980,0.5442699724517905,0.5531074380165288,0.5554545454545454,0.0023471074380165824
als,1,version_39,0,stratified,240,44,1980,1980,0.5427493112947659,0.5585463728191001,0.5110743801652893,-0.04747199265381086
als,1,version_39,0,stratified,240,45,1980,1980,0.5479421487603306,0.5582938475665747,0.5130431588613407,-0.04525068870523408
als,1,version_39,0,stratified,240,46,1980,1980,0.5478200183654729,0.5477061524334251,0.5475426997245179,-0.0001634527089072746
als,1,version_39,0,stratified,480,42,1860,1860,0.5358584807492195,0.5742424557752341,0.528258064516129,-0.04598439125910514
als,1,version_39,0,stratified,480,43,1860,1860,0.5344526534859522,0.5557065556711758,0.5493548387096774,-0.006351716961498388
als,1,version_39,0,stratified,480,44,1860,1860,0.5499927159209157,0.5501956295525494,0.5143766909469303,-0.03581893860561913
als,1,version_39,0,stratified,480,45,1860,1860,0.5607086368366285,0.5511321540062435,0.49168782518210197,-0.059444328824141524
als,1,version_39,0,stratified,480,46,1860,1860,0.5512570239334027,0.5419334027055152,0.5503683662851196,0.008434963579604493
